age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
20,0.7364,109952,0.2159,10,0.3235,0.0441,0.149,0.8616,0.6798,0,0,25,0.9153,0
19,0.7364,263340,0.2159,10,0.3235,0.1046,0.149,0.8616,0.3202,0,0,15,0.9153,0
22,0.7364,189924,0.2159,10,0.3235,0.1046,0.2579,0.8616,0.3202,0,0,50,0.9153,0
40,0.0874,34007,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,70,0.9153,1
42,0.7364,32981,0.3251,9,0.1372,0.066,0.2579,0.8616,0.6798,0,0,40,0.9153,0
65,0.7364,154171,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,20051,0,60,0.9153,1
28,0.0664,136643,0.0533,14,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,50,0.9153,0
45,0.0874,91044,0.0533,14,0.1372,0.1303,0.2579,0.8616,0.3202,0,0,15,0.9153,0
47,0.0874,39986,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,0
33,0.7364,176185,0.0135,8,0.1372,0.1355,0.2579,0.8616,0.6798,0,2258,42,0.9153,0
26,0.0874,201930,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,50,0.9153,0
29,0.7364,202182,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,50,0.9153,0
35,0.7364,225860,0.0459,11,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
65,0.0664,125768,0.2159,10,0.1372,0.12,0.2579,0.8616,0.3202,0,0,28,0.9153,0
30,0.0408,193380,0.165,13,0.3235,0.1303,0.027,0.8616,0.6798,0,0,35,0.9153,0
23,0.7364,111450,0.2159,10,0.3235,0.12,0.027,0.092,0.6798,0,0,22,0.9153,0
44,0.7364,222635,0.0114,3,0.468,0.066,0.4152,0.092,0.6798,0,0,40,0.9153,0
24,0.7364,236804,0.2159,10,0.1372,0.1187,0.2579,0.8616,0.6798,0,0,40,0.9153,0
36,0.7364,372525,0.2159,10,0.468,0.1187,0.4152,0.8616,0.6798,0,0,48,0.9153,0
37,0.0874,241463,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,1848,65,0.9153,1
51,0.0874,205100,0.3251,9,0.468,0.1358,0.0468,0.8616,0.3202,0,0,40,0.9153,0
31,0.0874,113364,0.3251,9,0.1372,0.1355,0.2579,0.8616,0.6798,0,0,60,0.9153,0
40,0.7364,92717,0.3251,9,0.3235,0.1046,0.1041,0.092,0.3202,0,0,40,0.9153,0
33,0.7364,1161363,0.2159,10,0.033,0.0322,0.1041,0.8616,0.3202,0,0,50,0.0021,0
41,0.7364,210259,0.2159,10,0.1372,0.12,0.1041,0.092,0.3202,0,0,37,0.9153,0
23,0.0664,57711,0.165,13,0.3235,0.12,0.149,0.8616,0.3202,0,0,40,0.0043,0
34,0.7364,123291,0.0264,6,0.3235,0.0441,0.027,0.8616,0.6798,0,0,40,0.9153,0
34,0.0664,198953,0.2159,10,0.1372,0.0215,0.1041,0.092,0.3202,0,0,40,0.9153,0
22,0.7364,117606,0.165,13,0.3235,0.12,0.149,0.8616,0.3202,0,0,25,0.9153,0
19,0.7364,376240,0.3251,9,0.3235,0.066,0.149,0.8616,0.6798,0,0,42,0.9153,0
55,0.0367,264453,0.0459,11,0.1372,0.1358,0.1041,0.8616,0.6798,0,0,30,0.9153,0
43,0.7364,105936,0.3251,9,0.468,0.12,0.0468,0.8616,0.3202,0,0,35,0.9153,1
46,0.0319,325573,0.3251,9,0.3235,0.0441,0.2579,0.8616,0.6798,0,0,40,0.9153,0
25,0.0319,144259,0.3251,9,0.3235,0.12,0.149,0.092,0.6798,0,0,40,0.9153,0
41,0.0874,197176,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,50,0.9153,0
25,0.7364,108683,0.2159,10,0.3235,0.0441,0.1041,0.8616,0.6798,0,0,50,0.9153,0
47,0.7364,302711,0.0352,7,0.1372,0.12,0.1041,0.8616,0.3202,0,0,40,0.9153,0
27,0.7364,99897,0.2159,10,0.468,0.0322,0.4152,0.8616,0.6798,0,0,40,0.9153,0
35,0.0874,134498,0.2159,10,0.3235,0.1358,0.149,0.8616,0.6798,0,0,45,0.9153,1
56,0.7364,314149,0.0116,16,0.468,0.1303,0.4152,0.8616,0.6798,0,0,50,0.9153,1
41,0.7364,155293,0.0459,11,0.468,0.1355,0.4152,0.8616,0.6798,0,0,45,0.9153,0
34,0.7364,207301,0.3251,9,0.1372,0.066,0.1041,0.8616,0.3202,0,0,20,0.9153,0
35,0.0874,42044,0.0349,12,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
31,0.7364,198751,0.165,13,0.3235,0.1355,0.2579,0.0272,0.6798,0,0,40,0.0017,0
57,0.0408,222792,0.2159,10,0.468,0.12,0.0468,0.8616,0.3202,0,0,40,0.9153,1
42,0.7364,251239,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.0041,0
17,0.7364,214787,0.0135,8,0.3235,0.12,0.149,0.8616,0.3202,0,0,25,0.9153,0
44,0.7364,184011,0.3251,9,0.1372,0.1187,0.1041,0.8616,0.3202,0,0,60,0.9153,0
52,0.7364,194259,0.3251,9,0.1372,0.1187,0.2579,0.8616,0.3202,0,0,40,0.0043,0
77,0.0664,120408,0.2159,10,0.468,0.0215,0.4152,0.8616,0.6798,0,0,20,0.9153,0
20,0.7364,419984,0.3251,9,0.1372,0.1046,0.1041,0.8616,0.3202,0,0,25,0.9153,0
59,0.7364,170148,0.2159,10,0.1372,0.1046,0.1041,0.8616,0.3202,0,0,32,0.9153,0
62,0.0874,320376,0.3251,9,0.468,0.1187,0.0468,0.8616,0.3202,0,0,48,0.9153,0
55,0.7364,43064,0.0352,7,0.468,0.1046,0.4152,0.8616,0.6798,0,0,30,0.9153,0
55,0.7364,202435,0.165,13,0.1372,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
27,0.0874,151402,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,1573,70,0.9153,0
23,0.7364,325921,0.0459,11,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,36,0.9153,0
44,0.0367,79521,0.165,13,0.468,0.0339,0.4152,0.8616,0.6798,15024,0,55,0.9153,1
34,0.7364,299383,0.3251,9,0.3235,0.1355,0.2579,0.092,0.6798,0,0,40,0.9153,0
22,0.7364,151105,0.2159,10,0.3235,0.1187,0.027,0.8616,0.3202,0,0,18,0.9153,0
50,0.0664,117496,0.165,13,0.468,0.1303,0.0468,0.8616,0.3202,0,0,24,0.9153,0
24,0.7364,57711,0.0533,14,0.468,0.1303,0.0468,0.8616,0.3202,0,0,35,0.9153,1
38,0.0367,206951,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,65,0.9153,0
38,0.7364,91039,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,65,0.9153,1
23,0.7364,199419,0.2159,10,0.3235,0.12,0.149,0.8616,0.3202,0,0,20,0.9153,0
63,0.0874,28612,0.3251,9,0.026,0.1187,0.2579,0.8616,0.6798,0,0,70,0.9153,0
31,0.7364,356689,0.165,13,0.3235,0.0339,0.2579,0.8616,0.6798,0,0,40,0.9153,0
32,0.7364,107793,0.3251,9,0.1372,0.1046,0.149,0.8616,0.6798,2174,0,40,0.9153,0
42,0.7364,141558,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,60,0.9153,0
32,0.7364,402812,0.2159,10,0.468,0.1187,0.4152,0.8616,0.6798,0,0,48,0.9153,0
30,0.7364,119422,0.0459,11,0.468,0.0531,0.4152,0.8616,0.6798,0,0,40,0.9153,0
30,0.7364,194141,0.2159,10,0.1372,0.066,0.2579,0.8616,0.6798,0,1617,40,0.9153,0
30,0.7364,186824,0.3251,9,0.468,0.0215,0.4152,0.8616,0.6798,0,0,40,0.9153,1
42,0.7364,211253,0.165,13,0.1372,0.1358,0.1041,0.8616,0.3202,0,0,40,0.9153,0
44,0.7364,196234,0.0155,5,0.1372,0.1046,0.1041,0.8616,0.3202,0,0,55,0.0024,0
31,0.7364,231263,0.165,13,0.1372,0.1358,0.2579,0.8616,0.6798,4650,0,45,0.9153,0
21,0.7364,542610,0.3251,9,0.3235,0.0531,0.027,0.092,0.6798,0,0,40,0.9153,0
57,0.7364,124771,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
52,0.7364,113094,0.165,13,0.033,0.12,0.1041,0.8616,0.3202,0,1092,40,0.9153,0
26,0.7364,213258,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
42,0.7364,33521,0.0349,12,0.468,0.1187,0.4152,0.8616,0.6798,0,0,45,0.9153,1
57,0.7364,278228,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,50,0.9153,1
40,0.7364,121012,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,40,0.9153,0
28,0.0874,200515,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
35,0.7364,159179,0.2159,10,0.3235,0.1187,0.2579,0.8616,0.6798,0,0,40,0.9153,0
60,0.0408,190682,0.0459,11,0.026,0.1046,0.2579,0.092,0.3202,0,0,37,0.9153,0
32,0.7364,136204,0.0533,14,0.033,0.1358,0.2579,0.8616,0.6798,0,2824,55,0.9153,1
32,0.0874,112115,0.0135,8,0.468,0.1355,0.4152,0.8616,0.6798,0,0,70,0.9153,1
61,0.0874,215591,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,1887,40,0.9153,1
60,0.7364,116230,0.0208,4,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
27,0.0874,216178,0.165,13,0.3235,0.1355,0.149,0.8616,0.6798,0,0,35,0.9153,0
20,0.7364,94364,0.2159,10,0.3235,0.1303,0.2579,0.0087,0.3202,0,0,20,0.9153,0
27,0.7364,177351,0.165,13,0.3235,0.1187,0.2579,0.8616,0.6798,0,0,45,0.9153,0
36,0.7364,109133,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
33,0.7364,594187,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,45,0.9153,1
28,0.7364,163265,0.0155,5,0.468,0.1187,0.4152,0.8616,0.6798,4508,0,40,0.9153,0
30,0.7364,19302,0.2159,10,0.3235,0.12,0.2579,0.8616,0.6798,0,0,48,0.9153,0
32,0.7364,166634,0.3251,9,0.468,0.066,0.4152,0.092,0.6798,0,0,40,0.9153,0
37,0.7364,78928,0.0155,5,0.468,0.1046,0.4152,0.8616,0.6798,3137,0,40,0.9153,0
62,0.7364,266624,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,6418,0,40,0.9153,1
42,0.7364,247695,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,0,0,45,0.9153,1
35,0.0319,245372,0.3251,9,0.3235,0.12,0.2579,0.8616,0.6798,0,0,40,0.9153,0
44,0.7364,187720,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,41,0.9153,0
49,0.7364,296849,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
41,0.0664,144995,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,55,0.9153,0
47,0.7364,57534,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
27,0.7364,199172,0.165,13,0.3235,0.0215,0.149,0.8616,0.3202,0,0,40,0.9153,0
20,0.7364,57898,0.0135,8,0.3235,0.0339,0.149,0.8616,0.6798,0,0,40,0.9153,0
22,0.7364,270436,0.3251,9,0.3235,0.1046,0.149,0.8616,0.6798,0,0,40,0.9153,0
45,0.0874,48553,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,60,0.9153,0
33,0.0664,83413,0.2159,10,0.468,0.0215,0.4152,0.8616,0.6798,0,0,50,0.9153,1
54,0.7364,172962,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.9153,0
31,0.7364,147215,0.0135,8,0.1372,0.1046,0.1041,0.8616,0.3202,0,0,21,0.9153,0
64,0.0664,287277,0.0155,5,0.468,0.1046,0.4152,0.8616,0.6798,0,0,40,0.9153,0
58,0.0367,78104,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,7298,0,60,0.9153,1
41,0.0874,32533,0.0459,11,0.468,0.0339,0.4152,0.8616,0.6798,0,0,45,0.9153,0
48,0.0319,72808,0.0352,7,0.1372,0.12,0.2579,0.8616,0.3202,0,0,42,0.9153,0
29,0.7364,253801,0.3251,9,0.3235,0.1355,0.027,0.8616,0.6798,0,0,40,0.9153,0
37,0.0874,348960,0.0349,12,0.468,0.0531,0.4152,0.8616,0.6798,0,0,50,0.9153,1
49,0.7364,177211,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,50,0.9153,1
47,0.7364,30840,0.0533,14,0.1372,0.1303,0.2579,0.8616,0.6798,0,0,40,0.9153,1
30,0.7364,130021,0.0208,4,0.468,0.1355,0.4152,0.8616,0.6798,2829,0,40,0.9153,0
41,0.0664,207685,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,61,0.9153,1
30,0.7364,332975,0.0352,7,0.468,0.066,0.4152,0.8616,0.6798,0,0,55,0.9153,0
58,0.7364,136841,0.165,13,0.468,0.1303,0.0468,0.8616,0.3202,99999,0,35,0.9153,1
46,0.7364,144351,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
30,0.7364,553405,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,1
31,0.7364,208785,0.0352,7,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,30,0.9153,0
39,0.7364,190719,0.2159,10,0.1372,0.1187,0.2579,0.8616,0.6798,0,0,45,0.9153,0
76,0.7364,199949,0.0155,5,0.468,0.0215,0.4152,0.8616,0.6798,0,0,13,0.9153,0
55,0.0874,35340,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,50,0.9153,0
53,0.7364,209022,0.0352,7,0.1372,0.1046,0.2579,0.8616,0.3202,0,0,37,0.9153,0
29,0.7364,259226,0.0352,7,0.3235,0.066,0.149,0.8616,0.6798,0,0,48,0.9153,0
40,0.0319,330174,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,7688,0,40,0.9153,1
37,0.7364,219546,0.0459,11,0.468,0.1355,0.4152,0.8616,0.6798,4386,0,44,0.9153,1
21,0.0408,48121,0.2159,10,0.3235,0.1358,0.149,0.8616,0.6798,0,1602,10,0.9153,0
53,0.7364,139522,0.3251,9,0.468,0.1046,0.0468,0.8616,0.3202,0,1573,40,0.0023,0
47,0.0319,471990,0.0533,14,0.468,0.1358,0.4152,0.092,0.6798,0,0,40,0.9153,1
39,0.7364,117381,0.2159,10,0.1372,0.0531,0.2579,0.8616,0.6798,0,0,65,0.9153,0
34,0.7364,177675,0.165,13,0.468,0.0322,0.4152,0.8616,0.6798,0,0,40,0.9153,1
31,0.0874,81030,0.0116,16,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
39,0.0408,275300,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.0219,0
18,0.7364,41794,0.0352,7,0.3235,0.1046,0.149,0.8616,0.3202,0,0,20,0.9153,0
31,0.7364,236861,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,60,0.9153,0
57,0.0408,388225,0.2159,10,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
49,0.0319,216453,0.0459,11,0.1372,0.1358,0.1041,0.092,0.3202,0,0,45,0.9153,0
28,0.7364,154236,0.3251,9,0.3235,0.0531,0.149,0.8616,0.6798,2597,0,40,0.9153,0
29,0.7364,256764,0.165,13,0.3235,0.1187,0.2579,0.8616,0.6798,0,1564,40,0.9153,1
50,0.7364,128143,0.165,13,0.468,0.1355,0.4152,0.8616,0.6798,0,1887,50,0.9153,1
56,0.7364,235136,0.0208,4,0.468,0.12,0.4152,0.8616,0.6798,0,0,40,0.0024,0
33,0.0874,48189,0.3251,9,0.468,0.0215,0.4152,0.8616,0.6798,0,0,30,0.9153,0
49,0.0367,327258,0.2159,10,0.468,0.1358,0.0468,0.8616,0.3202,0,1977,60,0.0028,1
20,0.7364,283731,0.3251,9,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,40,0.9153,0
36,0.7364,23892,0.0349,12,0.1372,0.1187,0.2579,0.8616,0.3202,0,0,40,0.9153,1
21,0.7364,196816,0.0459,11,0.468,0.1355,0.027,0.8616,0.6798,0,0,50,0.9153,0
54,0.0664,128378,0.0533,14,0.468,0.12,0.4152,0.8616,0.6798,0,0,40,0.9153,0
78,0.7364,105586,0.0114,3,0.468,0.0531,0.4152,0.0272,0.6798,0,0,36,0.9153,0
32,0.0874,321313,0.3251,9,0.3235,0.1355,0.149,0.092,0.6798,0,0,40,0.9153,0
53,0.7364,249347,0.0459,11,0.1372,0.1355,0.2579,0.8616,0.6798,0,0,40,0.0034,1
57,0.0408,229270,0.165,13,0.468,0.1358,0.4152,0.0087,0.6798,0,1579,37,0.9153,0
52,0.7364,94448,0.0459,11,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,0
40,0.7364,126701,0.165,13,0.0112,0.1358,0.2579,0.8616,0.6798,0,0,40,0.9153,1
46,0.7364,235334,0.0533,14,0.468,0.1358,0.4152,0.092,0.6798,99999,0,60,0.9153,1
69,0.7364,172354,0.0459,11,0.026,0.12,0.2579,0.8616,0.3202,1848,0,50,0.9153,0
22,0.7364,112130,0.3251,9,0.3235,0.1046,0.2579,0.092,0.3202,0,0,40,0.9153,0
25,0.7364,182866,0.3251,9,0.3235,0.066,0.149,0.8616,0.6798,0,0,40,0.9153,0
55,0.7364,227856,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,7298,0,60,0.9153,1
35,0.7364,308489,0.165,13,0.468,0.1187,0.4152,0.092,0.6798,0,0,50,0.9153,0
24,0.0367,234663,0.165,13,0.3235,0.1358,0.149,0.8616,0.6798,0,0,40,0.9153,0
36,0.7364,185325,0.3251,9,0.3235,0.1046,0.149,0.8616,0.6798,0,0,37,0.9153,0
48,0.0874,172034,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,60,0.9153,0
19,0.7364,386378,0.3251,9,0.3235,0.1046,0.2579,0.8616,0.6798,0,0,35,0.9153,0
24,0.7364,116968,0.165,13,0.3235,0.1358,0.2579,0.8616,0.6798,0,0,45,0.9153,0
34,0.7364,196253,0.2159,10,0.1372,0.12,0.1041,0.8616,0.3202,0,0,40,0.9153,0
65,0.0664,32846,0.2159,10,0.1372,0.12,0.2579,0.8616,0.3202,2964,0,35,0.9153,0
58,0.7364,227800,0.0063,2,0.033,0.0339,0.2579,0.092,0.6798,0,0,50,0.9153,0
49,0.7364,186078,0.0533,14,0.468,0.1303,0.0468,0.8616,0.3202,0,0,50,0.9153,1
31,0.7364,407930,0.0208,4,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.9153,0
49,0.0874,79627,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
20,0.0408,199884,0.2159,10,0.3235,0.1046,0.149,0.8616,0.3202,0,0,10,0.9153,0
71,0.0874,137723,0.3251,9,0.468,0.066,0.4152,0.8616,0.6798,1455,0,3,0.9153,0
49,0.7364,149337,0.3251,9,0.033,0.0441,0.2579,0.8616,0.6798,0,0,40,0.9153,0
24,0.0874,216889,0.0155,5,0.468,0.1355,0.4152,0.8616,0.6798,0,0,45,0.9153,0
51,0.0874,381769,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,50,0.9153,0
63,0.7364,294009,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,15024,0,45,0.9153,1
31,0.7364,103651,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,45,0.9153,1
25,0.7364,259715,0.3251,9,0.468,0.0339,0.4152,0.8616,0.6798,0,0,50,0.9153,0
28,0.7364,138692,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,1
45,0.7364,175625,0.3251,9,0.033,0.12,0.1041,0.8616,0.3202,0,0,38,0.9153,0
26,0.7364,195734,0.3251,9,0.3235,0.12,0.149,0.8616,0.3202,2354,0,40,0.9153,0
22,0.7364,535852,0.0264,6,0.3235,0.066,0.2579,0.8616,0.6798,0,0,40,0.0219,0
29,0.7364,131088,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
44,0.0874,157237,0.0459,11,0.468,0.1303,0.4152,0.8616,0.6798,15024,0,50,0.9153,1
33,0.7364,66278,0.0533,14,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
25,0.7364,150062,0.2159,10,0.468,0.1303,0.4152,0.8616,0.6798,0,0,45,0.9153,0
37,0.7364,321943,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
46,0.7364,203653,0.165,13,0.1372,0.1187,0.027,0.092,0.6798,0,0,40,0.9153,0
19,0.7364,64112,0.0135,8,0.3235,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
37,0.7364,219546,0.165,13,0.468,0.1358,0.027,0.8616,0.6798,3411,0,47,0.9153,0
47,0.7364,51835,0.0175,15,0.468,0.1303,0.0468,0.8616,0.3202,0,1902,60,0.0004,1
33,0.7364,220362,0.0459,11,0.468,0.0531,0.4152,0.8616,0.6798,0,0,84,0.9153,1
28,0.7364,584790,0.0459,11,0.468,0.1046,0.4152,0.8616,0.6798,0,0,40,0.9153,1
34,0.7364,221324,0.3251,9,0.3235,0.066,0.1041,0.092,0.3202,0,0,40,0.9153,0
48,0.7364,196107,0.3251,9,0.1372,0.12,0.2579,0.8616,0.3202,0,0,30,0.9153,0
35,0.7364,300333,0.0459,11,0.468,0.1187,0.4152,0.8616,0.6798,0,0,40,0.0024,1
29,0.7364,57596,0.2159,10,0.1372,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
29,0.7364,226441,0.2159,10,0.3235,0.12,0.2579,0.8616,0.3202,0,0,40,0.9153,0
50,0.7364,69345,0.0459,11,0.468,0.0531,0.4152,0.8616,0.6798,3103,0,55,0.9153,1
55,0.7364,195329,0.3251,9,0.026,0.1046,0.2579,0.8616,0.3202,2202,0,35,0.0023,0
30,0.7364,131588,0.3251,9,0.3235,0.1355,0.2579,0.092,0.3202,0,0,45,0.9153,0
18,0.7364,205004,0.2159,10,0.3235,0.1046,0.149,0.8616,0.6798,0,0,26,0.9153,0
24,0.0664,184975,0.165,13,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
44,0.7364,125461,0.0533,14,0.468,0.1358,0.4152,0.8616,0.6798,0,0,35,0.9153,1
25,0.0408,295912,0.2159,10,0.3235,0.1355,0.2579,0.8616,0.6798,0,0,20,0.9153,0
38,0.7364,102945,0.165,13,0.468,0.1187,0.4152,0.8616,0.6798,0,0,52,0.9153,1
24,0.7364,223367,0.0352,7,0.3235,0.1355,0.1041,0.8616,0.6798,0,0,40,0.9153,0
27,0.7364,370242,0.0349,12,0.3235,0.1046,0.2579,0.8616,0.6798,0,0,30,0.9153,0
43,0.0319,190020,0.165,13,0.468,0.1303,0.4152,0.8616,0.6798,0,0,40,0.9153,1
26,0.7364,173992,0.2159,10,0.468,0.1355,0.4152,0.8616,0.6798,0,0,45,0.9153,1
45,0.7364,154308,0.0533,14,0.468,0.1358,0.4152,0.092,0.6798,0,0,40,0.9153,1
50,0.7364,68898,0.0459,11,0.468,0.0215,0.4152,0.8616,0.6798,0,0,40,0.9153,0
64,0.7364,103021,0.0208,4,0.468,0.1355,0.4152,0.8616,0.6798,0,0,40,0.9153,0
38,0.0367,85566,0.2159,10,0.3235,0.1187,0.2579,0.8616,0.6798,0,0,65,0.9153,0
33,0.7364,171876,0.2159,10,0.1372,0.1046,0.1041,0.8616,0.3202,0,0,40,0.9153,0
34,0.7364,188798,0.165,13,0.3235,0.1303,0.149,0.8616,0.3202,0,0,40,0.9153,0
32,0.7364,187815,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,45,0.9153,1
23,0.7364,275818,0.2159,10,0.3235,0.1187,0.2579,0.8616,0.3202,0,1974,40,0.9153,0
36,0.0664,43712,0.0459,11,0.1372,0.1358,0.2579,0.8616,0.6798,0,0,50,0.9153,0
22,0.7364,106700,0.0349,12,0.3235,0.12,0.149,0.8616,0.3202,0,0,27,0.9153,0
63,0.7364,301108,0.0352,7,0.468,0.1187,0.4152,0.8616,0.6798,0,0,22,0.9153,0
40,0.7364,209040,0.3251,9,0.3235,0.1046,0.2579,0.8616,0.6798,0,0,40,0.9153,0
28,0.0874,183523,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,0,35,0.9153,0
51,0.0874,132341,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,45,0.9153,1
24,0.0319,29591,0.165,13,0.3235,0.1303,0.2579,0.0087,0.3202,0,0,40,0.9153,0
69,0.7364,277588,0.3251,9,0.468,0.1187,0.4152,0.8616,0.6798,0,0,10,0.9153,0
41,0.7364,303521,0.165,13,0.1372,0.1303,0.2579,0.8616,0.6798,4650,0,45,0.9153,0
27,0.7364,29261,0.0349,12,0.3235,0.1355,0.1041,0.8616,0.6798,0,0,40,0.9153,0
54,0.0664,113649,0.2159,10,0.468,0.1358,0.4152,0.8616,0.6798,0,0,40,0.9153,0
41,0.7364,147206,0.0135,8,0.468,0.0441,0.4152,0.8616,0.6798,0,0,40,0.9153,1
42,0.7364,145711,0.0533,14,0.468,0.1303,0.4152,0.8616,0.6798,0,1902,50,0.9153,1
41,0.7364,204410,0.3251,9,0.468,0.1355,0.4152,0.8616,0.6798,0,1485,44,0.9153,1
36,0.7364,112576,0.165,13,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
30,0.7364,247156,0.3251,9,0.3235,0.0531,0.149,0.092,0.6798,0,0,40,0.9153,0
40,0.0408,119578,0.165,13,0.3235,0.1303,0.1041,0.8616,0.3202,0,0,20,0.9153,0
24,0.7364,197666,0.165,13,0.3235,0.1358,0.2579,0.8616,0.3202,0,0,40,0.9153,0
43,0.0874,61287,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,60,0.9153,0
24,0.7364,199336,0.3251,9,0.3235,0.1355,0.1041,0.8616,0.6798,0,0,45,0.9153,0
49,0.7364,191389,0.3251,9,0.1372,0.1187,0.2579,0.8616,0.3202,0,0,40,0.9153,0
23,0.7364,245361,0.2159,10,0.3235,0.0339,0.149,0.8616,0.6798,0,0,35,0.9153,0
24,0.7364,267181,0.2159,10,0.3235,0.1046,0.149,0.8616,0.6798,0,0,35,0.9153,0
33,0.0664,171889,0.3251,9,0.1372,0.0531,0.1041,0.8616,0.3202,0,0,43,0.9153,0
51,0.7364,138514,0.0459,11,0.1372,0.0322,0.1041,0.092,0.3202,0,0,48,0.9153,0
26,0.7364,231638,0.0533,14,0.3235,0.1303,0.2579,0.8616,0.3202,0,0,40,0.9153,0
49,0.0874,126077,0.3251,9,0.468,0.1358,0.4152,0.8616,0.6798,0,0,35,0.9153,0
35,0.7364,199352,0.0175,15,0.468,0.1303,0.4152,0.8616,0.6798,0,1977,80,0.9153,1
25,0.7364,77698,0.3251,9,0.3235,0.066,0.2579,0.0272,0.3202,0,0,40,0.007,0
40,0.0367,49249,0.165,13,0.468,0.1358,0.4152,0.8616,0.6798,0,0,50,0.9153,1
