x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
0.0956,0.1336,0.21,0.1353,0.1885,0.1996,0.0253,0.1669,0.0949,0.2819,0.0752,0.0197,0.0674,0.0194,0.1564,0.1733,0
0.222,0.1336,0.1805,0.1817,0.1066,0.0857,0.1851,0.1669,0.1538,0.0977,0.0359,0.3228,0.235,0.0804,0.1564,0.0424,17
0.222,0.1111,0.1805,0.1789,0.1066,0.1996,0.1851,0.1156,0.1659,0.2819,0.2818,0.0951,0.0644,0.1757,0.1259,0.0892,13
0.205,0.1183,0.1894,0.1353,0.1066,0.298,0.1851,0.1156,0.1538,0.2819,0.1221,0.3228,0.235,0.3787,0.1528,0.1733,7
0.205,0.0833,0.21,0.1353,0.1066,0.1377,0.1851,0.1156,0.1486,0.2819,0.2818,0.3228,0.0644,0.1757,0.0637,0.405,1
0.0956,0.1111,0.034,0.1789,0.0044,0.1996,0.0422,0.1575,0.1486,0.2819,0.1319,0.1388,0.0047,0.3787,0.0869,0.0761,20
0.0611,0.0338,0.0654,0.0176,0.1248,0.298,0.1851,0.1156,0.1486,0.2819,0.2818,0.1388,0.1315,0.3787,0.0869,0.405,1
0.222,0.1183,0.1894,0.1353,0.1885,0.298,0.0422,0.0061,0.1659,0.2819,0.0462,0.3228,0.235,0.1757,0.1232,0.405,20
0.1507,0.1183,0.1894,0.1338,0.1248,0.1996,0.0565,0.0548,0.0959,0.1357,0.0218,0.3228,0.1315,0.1195,0.1232,0.405,24
0.1575,0.0833,0.0703,0.1789,0.0702,0.0857,0.0565,0.1575,0.0949,0.0796,0.1319,0.0951,0.235,0.1195,0.045,0.0892,7
0.222,0.1336,0.21,0.1354,0.1885,0.0354,0.127,0.1156,0.0017,0.2819,0.1319,0.0045,0.122,0.3787,0.0637,0.1733,4
0.205,0.1183,0.1894,0.1353,0.1066,0.1996,0.3019,0.1156,0.0959,0.2819,0.1221,0.3228,0.0674,0.1757,0.1003,0.405,12
0.222,0.0848,0.21,0.1789,0.1585,0.0899,0.0624,0.0515,0.1486,0.0977,0.1319,0.0145,0.2129,0.1195,0.1564,0.1733,15
0.205,0.1183,0.21,0.1353,0.1585,0.0899,0.0624,0.136,0.0949,0.0796,0.07,0.152,0.0354,0.0728,0.1048,0.405,22
0.222,0.0755,0.0703,0.1338,0.1585,0.0899,0.1851,0.1669,0.1538,0.1301,0.0746,0.3228,0.235,0.3787,0.1528,0.0892,7
0.222,0.0677,0.21,0.1817,0.1885,0.1377,0.0624,0.0212,0.0959,0.2819,0.1221,0.3228,0.235,0.3787,0.0869,0.0424,17
0.0531,0.0848,0.034,0.1789,0.0151,0.298,0.127,0.0515,0.1486,0.2819,0.1221,0.3228,0.0674,0.3787,0.0029,0.0018,0
0.222,0.0848,0.1894,0.1789,0.1885,0.0899,0.3019,0.0067,0.0835,0.2819,0.2818,0.0663,0.235,0.3787,0.1564,0.405,3
0.0135,0.0166,0.0703,0.1354,0.1066,0.298,0.127,0.1552,0.1659,0.1357,0.1319,0.3228,0.0644,0.3787,0.1528,0.1733,20
0.1507,0.0687,0.1894,0.0452,0.1248,0.1996,0.1851,0.136,0.131,0.1301,0.2818,0.1388,0.1315,0.1757,0.1564,0.405,18
0.1507,0.0338,0.0654,0.0452,0.1248,0.0899,0.3019,0.1552,0.0835,0.2819,0.2818,0.0197,0.122,0.3787,0.0637,0.1206,4
0.205,0.0397,0.1894,0.0452,0.1248,0.298,0.0793,0.1552,0.1538,0.2819,0.046,0.152,0.235,0.1195,0.1048,0.405,20
0.205,0.1336,0.1894,0.1817,0.1885,0.0545,0.0565,0.0515,0.0949,0.1301,0.2818,0.0365,0.1315,0.1195,0.1528,0.405,15
0.205,0.1336,0.1894,0.1354,0.1585,0.0403,0.127,0.136,0.1659,0.0977,0.0752,0.0951,0.235,0.1253,0.0637,0.405,9
0.205,0.0755,0.1805,0.0759,0.2125,0.298,0.1851,0.1669,0.131,0.0896,0.0746,0.1388,0.1315,0.1757,0.1564,0.0892,18
0.0956,0.1336,0.0703,0.1817,0.0263,0.298,0.3019,0.1156,0.1659,0.1357,0.1319,0.152,0.0297,0.0804,0.1259,0.405,12
0.205,0.1111,0.1894,0.1354,0.1248,0.0083,0.0066,0.1552,0.1538,0.0075,0.0101,0.1388,0.122,0.3787,0.1232,0.405,11
0.205,0.1183,0.1894,0.1817,0.2125,0.1996,0.127,0.0515,0.1538,0.1357,0.0752,0.3228,0.235,0.3787,0.1564,0.405,16
0.222,0.0677,0.21,0.1817,0.1585,0.1377,0.127,0.0212,0.131,0.1357,0.2818,0.1388,0.2129,0.3787,0.0289,0.1206,1
0.205,0.1336,0.1894,0.1354,0.1885,0.0168,0.127,0.1669,0.1538,0.0514,0.0457,0.3228,0.1315,0.0804,0.1259,0.0892,9
0.222,0.1183,0.1805,0.1817,0.0702,0.0403,0.127,0.136,0.0959,0.0977,0.0359,0.3228,0.0674,0.0804,0.0869,0.0024,10
0.0611,0.0338,0.0654,0.0176,0.0399,0.298,0.0087,0.136,0.0959,0.2819,0.046,0.3228,0.122,0.3787,0.1232,0.405,19
0.1575,0.1111,0.1805,0.1789,0.1885,0.0899,0.3019,0.0115,0.0436,0.2819,0.2818,0.0663,0.235,0.3787,0.1564,0.405,3
0.222,0.1111,0.1805,0.1789,0.1585,0.1996,0.0565,0.136,0.0959,0.0144,0.046,0.152,0.235,0.0728,0.1048,0.405,21
0.1507,0.0687,0.1024,0.0668,0.1248,0.0899,0.0335,0.136,0.131,0.0896,0.07,0.0365,0.1315,0.1195,0.1259,0.0497,19
0.205,0.0833,0.21,0.1338,0.1885,0.1377,0.0793,0.1552,0.131,0.2819,0.07,0.152,0.235,0.1757,0.1048,0.405,20
0.205,0.1183,0.21,0.1353,0.2125,0.1996,0.0624,0.136,0.1538,0.0144,0.0462,0.152,0.2129,0.0163,0.1259,0.1733,24
0.205,0.0755,0.1894,0.1354,0.1248,0.0403,0.0087,0.0548,0.1538,0.0144,0.0462,0.152,0.122,0.3787,0.1232,0.405,19
0.1507,0.1085,0.1024,0.1817,0.1248,0.0857,0.0624,0.0548,0.0959,0.1357,0.0462,0.3228,0.1315,0.0728,0.1232,0.405,24
0.1575,0.1183,0.1004,0.1817,0.0425,0.0899,0.1851,0.1552,0.0959,0.1357,0.1221,0.3228,0.0128,0.1253,0.1003,0.1733,12
0.205,0.1183,0.21,0.1353,0.2125,0.0857,0.0422,0.1552,0.1659,0.0048,0.2818,0.0469,0.122,0.0804,0.1048,0.1733,9
0.0956,0.1183,0.1805,0.1353,0.1885,0.0899,0.0793,0.0548,0.0436,0.1301,0.046,0.0663,0.1315,0.1195,0.1564,0.0071,24
0.1575,0.1336,0.1805,0.1817,0.1885,0.0899,0.0335,0.0212,0.0949,0.1301,0.2818,0.0365,0.1315,0.1195,0.1564,0.405,15
0.1507,0.0677,0.1024,0.0668,0.1248,0.1996,0.0201,0.136,0.0949,0.0796,0.0457,0.3228,0.2129,0.0804,0.1259,0.1733,0
0.222,0.1111,0.1894,0.1789,0.1585,0.0354,0.1851,0.1552,0.0436,0.2819,0.2818,0.0111,0.122,0.3787,0.0869,0.405,4
0.222,0.1085,0.21,0.1817,0.2125,0.298,0.3019,0.1575,0.0015,0.0977,0.2818,0.3228,0.122,0.3787,0.045,0.405,25
0.0264,0.0166,0.0703,0.1817,0.0702,0.1996,0.3019,0.1669,0.1659,0.0977,0.0359,0.3228,0.0644,0.1253,0.0869,0.1733,17
0.1575,0.1183,0.1805,0.1353,0.1066,0.298,0.0624,0.0515,0.1538,0.0796,0.2818,0.1388,0.235,0.1253,0.1528,0.1206,7
0.205,0.0246,0.1894,0.0759,0.2125,0.1377,0.0624,0.1575,0.1659,0.1301,0.07,0.0663,0.2129,0.1757,0.1528,0.0892,5
0.222,0.1085,0.21,0.1354,0.1885,0.1996,0.127,0.0212,0.131,0.1357,0.0752,0.3228,0.235,0.3787,0.1564,0.405,16
0.222,0.1336,0.1805,0.1354,0.1585,0.1377,0.0624,0.1669,0.131,0.1301,0.07,0.0365,0.1315,0.1195,0.1003,0.1733,15
0.1575,0.0755,0.0703,0.1338,0.1066,0.1996,0.127,0.1669,0.1659,0.0977,0.1319,0.3228,0.0128,0.0804,0.1259,0.405,12
0.0135,0.0112,0.0703,0.0168,0.1585,0.0168,0.0201,0.1575,0.1659,0.0896,0.0457,0.0711,0.235,0.0804,0.1003,0.0079,18
0.0956,0.1085,0.034,0.1354,0.0151,0.298,0.1851,0.1669,0.1486,0.2819,0.1221,0.3228,0.0354,0.1253,0.0869,0.1733,17
0.222,0.1085,0.1805,0.1817,0.0263,0.1996,0.1851,0.1575,0.0959,0.1357,0.1319,0.1388,0.0644,0.0728,0.045,0.405,1
0.222,0.0755,0.1805,0.1354,0.0425,0.1377,0.1851,0.1552,0.0959,0.2819,0.1319,0.0951,0.0354,0.0163,0.0869,0.1206,15
0.222,0.0755,0.21,0.1789,0.2125,0.0093,0.0087,0.1552,0.1486,0.0514,0.046,0.0663,0.122,0.3787,0.1259,0.0497,5
0.1575,0.1336,0.0703,0.1354,0.1585,0.298,0.1851,0.0548,0.0835,0.1301,0.1319,0.3228,0.235,0.3787,0.1564,0.1733,23
0.222,0.1336,0.21,0.1817,0.2125,0.0354,0.3019,0.0515,0.0949,0.2819,0.2818,0.0469,0.0728,0.3787,0.1259,0.0424,10
0.205,0.1336,0.21,0.1817,0.2125,0.298,0.127,0.0515,0.131,0.1357,0.2818,0.3228,0.2129,0.1253,0.0869,0.0424,6
0.0611,0.0338,0.0654,0.0452,0.1248,0.298,0.1851,0.1669,0.0127,0.2819,0.0746,0.3228,0.0674,0.1195,0.1232,0.405,22
0.222,0.1183,0.21,0.1353,0.1585,0.1996,0.0624,0.1669,0.1538,0.1301,0.0746,0.0663,0.2129,0.0163,0.1528,0.0497,19
0.1507,0.0338,0.1024,0.0452,0.0399,0.298,0.0793,0.1575,0.0949,0.2819,0.0098,0.3228,0.2129,0.1195,0.1232,0.405,21
0.205,0.0687,0.1894,0.1338,0.2125,0.298,0.0335,0.1669,0.1538,0.2819,0.0462,0.3228,0.2129,0.0728,0.1048,0.405,19
0.1575,0.0755,0.0703,0.1338,0.1585,0.0403,0.0422,0.1669,0.1659,0.0977,0.0359,0.1388,0.0082,0.1253,0.1528,0.1206,12
0.0531,0.0848,0.21,0.1817,0.1885,0.0403,0.0028,0.136,0.0949,0.1301,0.0752,0.0197,0.235,0.0041,0.1528,0.405,0
0.1507,0.0755,0.1894,0.1338,0.2125,0.0899,0.0335,0.1669,0.1659,0.0405,0.1319,0.0365,0.1315,0.1757,0.1259,0.0892,5
0.222,0.1336,0.21,0.1354,0.1585,0.298,0.3019,0.0212,0.1659,0.2819,0.1221,0.3228,0.235,0.3787,0.1528,0.405,14
0.205,0.1085,0.1894,0.1817,0.1885,0.1377,0.1851,0.0515,0.0159,0.041,0.0752,0.0711,0.2129,0.3787,0.0869,0.1733,4
0.205,0.1085,0.21,0.1817,0.0702,0.1996,0.3019,0.1575,0.041,0.0796,0.1319,0.3228,0.0674,0.1195,0.1564,0.1733,21
0.1575,0.1111,0.1894,0.1817,0.2125,0.1996,0.3019,0.1552,0.131,0.0896,0.2818,0.152,0.2129,0.1195,0.0637,0.1206,4
0.205,0.0755,0.21,0.0759,0.2125,0.1377,0.0201,0.136,0.0949,0.041,0.0457,0.3228,0.2129,0.0804,0.1528,0.0892,0
0.222,0.1183,0.1805,0.1353,0.1885,0.0168,0.3019,0.1669,0.1659,0.1301,0.0207,0.0365,0.0674,0.1757,0.1048,0.1733,13
0.0611,0.0338,0.0185,0.0452,0.0399,0.1996,0.3019,0.1575,0.1538,0.041,0.2818,0.3228,0.122,0.3787,0.0637,0.405,18
0.1507,0.0246,0.1024,0.0759,0.2125,0.1996,0.1851,0.1552,0.0949,0.041,0.1319,0.0711,0.2129,0.1757,0.1003,0.0761,16
0.0531,0.1336,0.1004,0.1353,0.1885,0.1996,0.3019,0.136,0.0835,0.0977,0.2818,0.3228,0.0728,0.1195,0.1564,0.405,23
0.1507,0.0833,0.1024,0.1338,0.2125,0.0403,0.0422,0.1669,0.1659,0.0514,0.0359,0.3228,0.122,0.1253,0.1259,0.1733,9
0.222,0.1336,0.1805,0.1354,0.1248,0.1377,0.1851,0.1552,0.0959,0.0796,0.0075,0.3228,0.235,0.1757,0.1232,0.405,21
0.1507,0.0677,0.1894,0.0759,0.1885,0.298,0.3019,0.1669,0.1659,0.1301,0.2818,0.3228,0.235,0.3787,0.1259,0.1733,7
0.1507,0.0397,0.1024,0.0452,0.1248,0.1996,0.127,0.1156,0.1538,0.1357,0.1221,0.152,0.1315,0.1253,0.1003,0.0761,6
0.0531,0.1183,0.1004,0.1353,0.0702,0.0545,0.0624,0.136,0.0959,0.1301,0.07,0.3228,0.0354,0.0728,0.1259,0.0892,22
0.1575,0.1085,0.1004,0.1817,0.0425,0.298,0.0793,0.0548,0.1486,0.1301,0.1319,0.0951,0.0674,0.1195,0.1528,0.0497,5
0.1575,0.1085,0.1805,0.1817,0.1585,0.0545,0.0335,0.1669,0.1538,0.0514,0.046,0.0663,0.1315,0.0728,0.1048,0.0497,19
0.0956,0.1336,0.0703,0.1354,0.1585,0.1377,0.0335,0.1156,0.1538,0.0405,0.1319,0.0145,0.2129,0.1757,0.1259,0.0497,5
0.205,0.1183,0.1024,0.1353,0.1885,0.1377,0.1851,0.0212,0.131,0.2819,0.1221,0.1388,0.2129,0.3787,0.045,0.1206,1
0.222,0.0848,0.1894,0.1789,0.1885,0.0354,0.1851,0.1156,0.0068,0.2819,0.1221,0.0111,0.122,0.3787,0.0637,0.1733,4
0.0611,0.0397,0.0654,0.0452,0.1248,0.0857,0.0565,0.0548,0.1538,0.1357,0.0462,0.1388,0.1315,0.0728,0.1048,0.405,24
0.222,0.1336,0.1004,0.1354,0.1885,0.298,0.3019,0.0548,0.0436,0.1301,0.2818,0.3228,0.235,0.3787,0.1564,0.1733,23
0.222,0.1085,0.1894,0.1817,0.1585,0.298,0.3019,0.0079,0.041,0.2819,0.2818,0.3228,0.235,0.3787,0.1232,0.405,7
0.1507,0.0677,0.1894,0.0759,0.2125,0.1996,0.0201,0.136,0.041,0.2819,0.0457,0.3228,0.2129,0.1253,0.1528,0.0892,0
0.222,0.1111,0.1805,0.1354,0.1585,0.0168,0.1851,0.1552,0.0949,0.2819,0.07,0.3228,0.0297,0.1195,0.1232,0.405,22
0.0956,0.1085,0.1004,0.0064,0.0702,0.1996,0.3019,0.0723,0.1486,0.0796,0.1319,0.0711,0.235,0.3787,0.0869,0.405,16
0.0956,0.1111,0.1805,0.1789,0.1585,0.0899,0.0335,0.1575,0.1538,0.0514,0.07,0.0365,0.2129,0.0163,0.1259,0.023,19
0.0956,0.1336,0.0703,0.1354,0.0425,0.1377,0.3019,0.0515,0.1538,0.2819,0.1221,0.0951,0.235,0.3787,0.1528,0.405,13
0.0026,0.0112,0.0004,0.0168,0.0425,0.0031,0.0201,0.1156,0.0949,0.0514,0.0207,0.152,0.0297,0.0008,0.1048,0.405,12
0.222,0.1336,0.1894,0.1354,0.1885,0.0354,0.1851,0.1156,0.0017,0.2819,0.1221,0.0045,0.122,0.3787,0.0637,0.1733,4
0.205,0.0833,0.1894,0.1338,0.1885,0.0899,0.1851,0.0515,0.131,0.0796,0.1319,0.0951,0.2129,0.3787,0.1528,0.405,3
0.1575,0.1183,0.1004,0.1353,0.0702,0.298,0.0793,0.1575,0.1538,0.1301,0.2818,0.0951,0.235,0.1253,0.0869,0.405,1
0.0611,0.0397,0.0185,0.0759,0.0399,0.298,0.3019,0.0548,0.0835,0.2819,0.2818,0.3228,0.122,0.3787,0.1528,0.405,8
0.0135,0.0134,0.034,0.1354,0.1585,0.1377,0.3019,0.1669,0.131,0.0977,0.07,0.0711,0.0644,0.1195,0.1528,0.0892,10
0.0956,0.1111,0.21,0.1353,0.2125,0.1996,0.0349,0.1552,0.1486,0.0977,0.0359,0.3228,0.0728,0.0804,0.1003,0.1206,18
0.222,0.1336,0.21,0.1817,0.1885,0.0087,0.0565,0.1552,0.1538,0.0896,0.046,0.152,0.122,0.3787,0.1259,0.0892,5
0.0026,0.0112,0.005,0.1789,0.0702,0.0857,0.0565,0.1156,0.1486,0.0144,0.2818,0.152,0.0082,0.0163,0.1259,0.1733,12
0.222,0.0397,0.21,0.0759,0.1885,0.0857,0.127,0.1156,0.1486,0.1357,0.1319,0.0951,0.0297,0.0804,0.1259,0.0497,12
0.1507,0.0677,0.1024,0.0759,0.2125,0.298,0.3019,0.1156,0.1659,0.2819,0.2818,0.152,0.235,0.3787,0.1528,0.405,7
0.0611,0.0397,0.0654,0.0452,0.0399,0.298,0.0349,0.136,0.0127,0.2819,0.0457,0.3228,0.2129,0.1253,0.1048,0.405,0
0.205,0.0833,0.1894,0.1817,0.1585,0.1996,0.127,0.1552,0.1486,0.2819,0.1319,0.3228,0.235,0.3787,0.0637,0.0761,11
0.0531,0.1111,0.1805,0.1353,0.1885,0.1377,0.0349,0.1552,0.1659,0.0144,0.0746,0.3228,0.0674,0.1195,0.1259,0.1733,20
0.205,0.1085,0.1024,0.1817,0.1248,0.0083,0.0066,0.1552,0.1538,0.0075,0.0101,0.0951,0.122,0.3787,0.1232,0.405,11
0.222,0.1085,0.21,0.1817,0.1885,0.1377,0.0624,0.136,0.1659,0.0405,0.1319,0.0663,0.2129,0.1195,0.1259,0.405,5
0.1507,0.0397,0.0654,0.0668,0.1248,0.1377,0.3019,0.0515,0.131,0.1357,0.2818,0.0951,0.2129,0.3787,0.1528,0.405,3
0.205,0.1183,0.1894,0.1353,0.2125,0.1996,0.127,0.136,0.131,0.2819,0.2818,0.1388,0.122,0.1757,0.1564,0.1733,8
0.0956,0.1085,0.1004,0.0168,0.0263,0.1377,0.0793,0.1575,0.1486,0.2819,0.1319,0.0951,0.0674,0.1757,0.0289,0.405,5
0.1575,0.0848,0.0703,0.1789,0.0263,0.0899,0.0565,0.136,0.0949,0.2819,0.0746,0.3228,0.0354,0.0163,0.1048,0.405,22
0.0956,0.1183,0.0703,0.1817,0.0073,0.298,0.3019,0.1552,0.1659,0.2819,0.1221,0.3228,0.0082,0.3787,0.045,0.405,22
0.0531,0.1085,0.1004,0.0168,0.0702,0.1996,0.3019,0.1156,0.0959,0.0796,0.0746,0.0469,0.235,0.3787,0.0869,0.405,16
0.1575,0.0833,0.21,0.1338,0.2125,0.0354,0.0335,0.1575,0.1486,0.1301,0.0218,0.1388,0.2129,0.1195,0.1048,0.1733,21
0.0956,0.1085,0.1004,0.0064,0.0702,0.1996,0.127,0.0723,0.1486,0.0796,0.1319,0.0469,0.0728,0.1757,0.0637,0.1733,16
0.1507,0.0677,0.1894,0.0759,0.1248,0.0857,0.0422,0.1669,0.1659,0.0405,0.2818,0.0469,0.1315,0.1253,0.1232,0.1733,9
0.0956,0.1111,0.21,0.1353,0.1885,0.298,0.0422,0.1575,0.1659,0.0032,0.0746,0.0951,0.0674,0.1253,0.1259,0.1733,20
0.1507,0.0677,0.1024,0.0759,0.1248,0.0545,0.0335,0.1669,0.1538,0.0514,0.046,0.0663,0.1315,0.1195,0.1048,0.0497,24
0.0956,0.1085,0.0703,0.1354,0.0151,0.1996,0.1851,0.1552,0.1538,0.2819,0.2818,0.3228,0.0128,0.3787,0.045,0.1733,22
0.222,0.0833,0.1805,0.1338,0.1585,0.0857,0.3019,0.1669,0.1659,0.0896,0.0752,0.0663,0.2129,0.1757,0.1564,0.1206,15
0.222,0.1183,0.1805,0.1353,0.1585,0.298,0.1851,0.0515,0.1538,0.041,0.1319,0.0168,0.0728,0.1253,0.1564,0.405,2
0.0531,0.0848,0.034,0.1789,0.0702,0.1996,0.0793,0.136,0.1538,0.0134,0.2818,0.0663,0.235,0.1195,0.1564,0.1206,15
0.205,0.1183,0.1894,0.1353,0.1885,0.298,0.1851,0.0723,0.1659,0.1301,0.0746,0.1388,0.235,0.3787,0.1528,0.405,14
0.1575,0.1183,0.1004,0.1353,0.0425,0.298,0.1851,0.0515,0.1486,0.2819,0.1221,0.3228,0.0728,0.3787,0.0289,0.023,0
0.0531,0.1111,0.0112,0.1789,0.0702,0.0403,0.127,0.1669,0.1538,0.1301,0.0359,0.1388,0.0674,0.1253,0.1003,0.1206,7
0.222,0.1183,0.1894,0.1353,0.1885,0.0354,0.0565,0.136,0.0949,0.0977,0.0462,0.3228,0.2129,0.0728,0.1048,0.405,21
0.205,0.1085,0.1894,0.1817,0.2125,0.298,0.3019,0.1575,0.0017,0.0977,0.2818,0.3228,0.122,0.3787,0.045,0.405,25
0.0264,0.1111,0.0703,0.1353,0.1585,0.0857,0.1851,0.1575,0.1659,0.0796,0.0359,0.0663,0.0644,0.1253,0.1564,0.405,7
0.222,0.1336,0.1894,0.1353,0.2125,0.1377,0.0565,0.1669,0.1486,0.0405,0.2818,0.0365,0.1315,0.1757,0.1003,0.405,8
0.1575,0.1111,0.1805,0.1789,0.0702,0.298,0.3019,0.0061,0.041,0.1357,0.2818,0.3228,0.0674,0.3787,0.1232,0.405,13
0.222,0.1183,0.1805,0.0064,0.0073,0.1996,0.0793,0.1552,0.0127,0.0796,0.1319,0.0951,0.0674,0.0728,0.0869,0.0761,15
0.1575,0.1111,0.0703,0.1789,0.0151,0.1377,0.3019,0.1669,0.0949,0.0796,0.2818,0.0951,0.235,0.3787,0.0029,0.0018,18
0.1575,0.0833,0.1004,0.1353,0.0263,0.298,0.3019,0.1575,0.1486,0.2819,0.2818,0.3228,0.0082,0.3787,0.1003,0.0892,12
0.205,0.0755,0.1894,0.1354,0.0425,0.298,0.0422,0.1575,0.0949,0.2819,0.1319,0.152,0.0674,0.1195,0.1564,0.405,24
0.1507,0.0397,0.1024,0.0668,0.1248,0.1377,0.0624,0.0515,0.0949,0.2819,0.1221,0.3228,0.2129,0.1253,0.1003,0.0761,17
0.0611,0.0833,0.0654,0.1338,0.0399,0.0031,0.0253,0.0723,0.1486,0.0405,0.0359,0.0469,0.122,0.1253,0.1232,0.405,9
0.1575,0.0755,0.1004,0.1353,0.1066,0.298,0.0349,0.1575,0.1659,0.2819,0.0359,0.3228,0.0728,0.0194,0.1564,0.405,16
0.222,0.1183,0.21,0.1353,0.2125,0.298,0.0253,0.0083,0.1538,0.2819,0.0098,0.3228,0.235,0.1757,0.1232,0.405,20
0.222,0.1183,0.1894,0.1353,0.1885,0.298,0.127,0.0079,0.1486,0.2819,0.0218,0.3228,0.235,0.1757,0.1232,0.405,20
0.222,0.0833,0.1805,0.1338,0.1585,0.1996,0.1851,0.1156,0.1538,0.1357,0.1221,0.0365,0.0644,0.1195,0.1528,0.0497,13
0.205,0.1183,0.1894,0.1353,0.2125,0.298,0.3019,0.0083,0.0949,0.041,0.2818,0.3228,0.0674,0.3787,0.1232,0.405,13
0.1507,0.0397,0.0654,0.0452,0.1248,0.1996,0.127,0.1156,0.1538,0.1357,0.1221,0.152,0.1315,0.1253,0.1003,0.0761,6
0.1575,0.0755,0.1004,0.1338,0.0425,0.0857,0.1851,0.1575,0.1486,0.2819,0.2818,0.1388,0.0297,0.0804,0.0869,0.0497,12
0.222,0.0755,0.21,0.1354,0.1885,0.298,0.3019,0.1156,0.0436,0.041,0.2818,0.3228,0.122,0.3787,0.0289,0.1733,18
0.1507,0.0677,0.1894,0.0759,0.2125,0.1996,0.1851,0.136,0.1659,0.0405,0.0752,0.0365,0.1315,0.1195,0.1259,0.1206,15
0.1575,0.1336,0.1004,0.1354,0.1066,0.0545,0.0793,0.1669,0.1486,0.0977,0.046,0.152,0.0644,0.1253,0.1048,0.405,13
0.0956,0.0848,0.1004,0.1789,0.1585,0.0899,0.3019,0.0115,0.0159,0.2819,0.2818,0.0663,0.235,0.3787,0.1564,0.405,3
0.205,0.0246,0.1024,0.1338,0.1885,0.298,0.3019,0.1156,0.131,0.2819,0.2818,0.152,0.2129,0.3787,0.0869,0.1206,4
0.1575,0.1336,0.1024,0.1338,0.1248,0.0403,0.127,0.1552,0.1486,0.0405,0.0359,0.1388,0.2129,0.3787,0.1003,0.0761,8
0.205,0.0755,0.1805,0.1338,0.2125,0.1377,0.0097,0.1669,0.0959,0.0796,0.0462,0.3228,0.235,0.1195,0.1048,0.405,21
0.0135,0.1336,0.0004,0.1789,0.0004,0.1377,0.127,0.1552,0.1486,0.1357,0.1221,0.3228,0.0003,0.0728,0.0637,0.1206,12
0.0956,0.1183,0.0703,0.1353,0.1885,0.1996,0.1851,0.1669,0.1659,0.1301,0.1221,0.0951,0.0644,0.1757,0.1048,0.1733,13
0.222,0.0833,0.1805,0.1338,0.1585,0.0857,0.0565,0.1156,0.1659,0.1357,0.1221,0.152,0.235,0.3787,0.0289,0.0892,25
0.222,0.1183,0.21,0.1353,0.2125,0.1377,0.0565,0.1669,0.1486,0.0796,0.0218,0.3228,0.2129,0.1195,0.1048,0.1206,21
0.0611,0.0677,0.0654,0.0759,0.1248,0.298,0.3019,0.021,0.131,0.0405,0.2818,0.3228,0.122,0.3787,0.1048,0.405,8
0.0264,0.0092,0.1805,0.1789,0.1585,0.298,0.1851,0.1575,0.1486,0.0977,0.0746,0.0663,0.0728,0.1195,0.1564,0.023,24
0.0611,0.1183,0.0185,0.1353,0.1248,0.1996,0.3019,0.021,0.0835,0.2819,0.2818,0.1388,0.122,0.3787,0.1528,0.1733,8
0.0956,0.1336,0.21,0.1353,0.2125,0.298,0.0793,0.1552,0.0959,0.0514,0.0752,0.0663,0.0728,0.1757,0.1564,0.405,15
0.205,0.1183,0.21,0.1353,0.1885,0.0545,0.0793,0.1669,0.131,0.0896,0.07,0.152,0.2129,0.1757,0.1564,0.0892,4
0.222,0.0755,0.21,0.1338,0.1885,0.0899,0.1851,0.1156,0.0835,0.1301,0.0746,0.152,0.235,0.1757,0.1528,0.0892,20
0.205,0.0755,0.1024,0.0759,0.2125,0.1996,0.3019,0.0723,0.1659,0.0796,0.2818,0.3228,0.2129,0.1757,0.0289,0.405,18
0.1507,0.0687,0.1024,0.0668,0.1248,0.0545,0.1851,0.1575,0.1538,0.0896,0.046,0.152,0.235,0.1757,0.1048,0.1733,20
0.222,0.1336,0.1894,0.1354,0.1885,0.1377,0.127,0.0212,0.131,0.1357,0.2818,0.1388,0.2129,0.3787,0.0289,0.0761,1
0.1507,0.0397,0.1024,0.0452,0.2125,0.298,0.3019,0.1575,0.1659,0.2819,0.2818,0.0951,0.1315,0.3787,0.1003,0.1206,1
0.0135,0.0092,0.034,0.1789,0.1066,0.0354,0.0624,0.1669,0.0835,0.0514,0.0462,0.152,0.0728,0.3787,0.1528,0.0497,23
0.222,0.0848,0.1805,0.1789,0.1585,0.1377,0.0565,0.136,0.0959,0.2819,0.0462,0.152,0.2129,0.1195,0.1048,0.1206,21
0.0611,0.0687,0.0654,0.0668,0.2125,0.1996,0.127,0.136,0.1486,0.1301,0.1221,0.1388,0.2129,0.3787,0.1259,0.1206,1
0.205,0.1085,0.1894,0.1817,0.1066,0.1377,0.3019,0.1669,0.1538,0.0796,0.1319,0.0711,0.0728,0.1195,0.045,0.0761,4
0.222,0.1336,0.1805,0.1354,0.1585,0.0354,0.0335,0.1552,0.1486,0.0514,0.07,0.0663,0.2129,0.1195,0.1259,0.0497,5
0.1575,0.0848,0.1805,0.1789,0.1585,0.0403,0.0253,0.136,0.131,0.0977,0.0457,0.152,0.0728,0.0194,0.1003,0.1206,11
0.205,0.1183,0.21,0.1353,0.1066,0.298,0.1851,0.0723,0.1659,0.2819,0.2818,0.0951,0.2129,0.3787,0.0869,0.1206,1
0.1575,0.0755,0.1805,0.1789,0.2125,0.298,0.3019,0.1552,0.1486,0.2819,0.2818,0.3228,0.235,0.3787,0.1564,0.405,23
